"id","summary_id","participant_key","participant_label","participant_kind","opponent_key","won","side","opponent_side","matchup","total_force_spent","total_force_regen","ending_force","ending_hp","ending_armor","low_force_windows","grip_cripple_events","saber_throw_punishes","knockdown_events","late_defense_spends","opening_tactic","primary_issue","spent_neutral","spent_advantage","spent_disadvantage","spent_panic","spent_finishing","force_push","force_pull","force_grip","force_drain","force_rage","force_absorb","force_protect","force_heal","force_speed","force_seeing","force_unknown"
"119","60","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:fa31973a","1","2","2","3","1320","1253","27","17","0","57","1","9","2","0","unknown","low_force","285","4","359","310","362","0","0","0","0","0","0","0","0","0","1320","0"
"120","60","iphash:fa31973a","^0ff^6'^0heretic","2","iphash:c7c8a416","0","2","2","3","1336","1265","100","-1","0","54","1","9","2","0","seeing","low_force","211","0","440","438","247","0","0","0","0","0","0","0","0","0","1336","0"
"121","61","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:fa31973a","1","2","2","3","463","383","14","64","0","9","0","5","0","0","seeing","low_force","103","0","292","21","47","0","0","0","0","0","0","0","0","0","463","0"
"122","61","iphash:fa31973a","^0ff^6'^0heretic","2","iphash:c7c8a416","0","2","2","3","482","482","100","-8","95","8","2","0","1","0","seeing","low_force","288","0","98","96","0","0","0","0","0","0","0","0","0","0","482","0"
"123","62","iphash:fa31973a","^0ff^6'^0heretic","2","iphash:c7c8a416","1","2","2","3","238","156","12","24","0","16","0","6","1","0","unknown","low_force","0","0","130","108","0","0","0","0","0","0","0","0","0","0","238","0"
"124","62","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:fa31973a","0","2","2","3","248","248","100","-6","0","4","3","6","2","0","seeing","low_force","0","0","91","49","108","0","0","0","0","0","0","0","0","0","248","0"
"125","63","iphash:fa31973a","^0ff^6'^0heretic","2","iphash:c7c8a416","1","2","2","3","913","832","19","76","0","34","0","10","0","0","unknown","low_force","60","10","317","399","127","0","0","0","0","0","0","0","0","0","913","0"
"126","63","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:fa31973a","0","2","2","3","927","914","100","-10","0","27","0","8","2","0","seeing","low_force","231","0","224","160","312","0","0","0","0","0","0","0","0","0","927","0"
"127","64","iphash:fa31973a","^0ff^6'^0heretic","2","iphash:c7c8a416","1","2","2","3","1217","1125","8","86","0","41","0","7","2","0","seeing","low_force","170","69","505","360","113","0","0","0","0","0","0","0","0","0","1217","0"
"128","64","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:fa31973a","0","2","2","3","821","821","100","-5","0","26","0","12","1","0","unknown","low_force","283","0","180","169","189","0","0","0","0","0","0","0","0","0","821","0"
"129","65","iphash:fa31973a","^0ff^6'^0heretic","2","iphash:c7c8a416","1","2","2","3","1116","1016","0","65","57","57","1","4","0","0","seeing","low_force","146","109","277","392","192","0","0","0","0","0","0","0","0","0","1116","0"
"130","65","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:fa31973a","0","2","2","3","1024","948","100","0","0","33","2","11","1","0","seeing","low_force","16","0","372","287","349","0","0","0","0","0","0","0","0","0","1024","0"
"131","66","iphash:fa31973a","^0ff^6'^0heretic","2","iphash:c7c8a416","1","2","2","3","1738","1675","31","47","0","42","1","13","4","0","seeing","low_force","378","8","239","514","599","0","0","0","0","0","0","0","0","0","1738","0"
"132","66","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:fa31973a","0","2","2","3","1401","1301","100","-10","0","92","0","9","2","0","seeing","low_force","403","21","160","607","210","0","0","0","0","0","0","0","0","0","1401","0"
"133","67","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:fa31973a","1","2","2","3","578","536","58","64","9","15","0","4","1","0","seeing","low_force","103","72","226","93","84","0","0","0","0","0","0","0","0","0","578","0"
"134","67","iphash:fa31973a","^0ff^6'^0heretic","2","iphash:c7c8a416","0","2","2","3","559","516","100","-21","0","9","0","7","2","0","seeing","low_force","64","0","242","141","112","0","0","0","0","0","0","0","0","0","559","0"
"135","68","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:fa31973a","1","2","2","3","817","717","0","100","7","7","2","4","0","0","seeing","low_force","304","33","328","64","88","0","0","0","0","0","0","0","0","0","817","0"
"136","68","iphash:fa31973a","^0ff^6'^0heretic","2","iphash:c7c8a416","0","2","2","3","956","913","100","-4","0","15","1","6","1","0","seeing","low_force","323","0","552","81","0","0","0","0","0","0","0","0","0","0","956","0"
"137","69","user:void","void","1","iphash:c7c8a416","1","2","2","3","585","485","0","46","0","18","0","4","2","0","seeing","low_force","95","25","295","88","82","0","0","0","0","0","0","0","0","0","585","0"
"138","69","iphash:c7c8a416","^0FF^4'^0Prinky","2","user:void","0","2","2","3","601","571","100","-23","0","10","0","6","3","0","seeing","low_force","31","0","353","121","96","0","0","0","0","0","0","0","0","0","601","0"
"139","70","user:jundon","jundon","1","user:void","1","2","2","3","531","431","0","73","0","22","0","5","0","0","seeing","low_force","23","0","26","230","252","0","0","0","0","0","0","0","0","0","531","0"
"140","70","user:void","void","1","user:jundon","0","2","2","3","501","427","100","-16","0","42","0","4","0","0","seeing","low_force","46","0","102","348","5","0","0","0","0","0","0","0","0","0","501","0"
"141","71","user:jundon","jundon","1","user:void","1","2","2","3","817","746","29","78","9","21","0","2","1","0","seeing","low_force","147","83","261","134","192","0","0","0","0","0","0","0","0","0","817","0"
"142","71","user:void","void","1","user:jundon","0","2","2","3","654","654","100","-18","0","19","0","6","1","0","seeing","low_force","111","40","338","80","85","0","0","0","0","0","0","0","0","0","654","0"
"143","72","user:jundon","jundon","1","user:void","1","2","2","3","458","363","5","69","0","11","0","6","1","0","seeing","low_force","13","0","142","59","244","0","0","0","0","0","0","0","0","0","458","0"
"144","72","user:void","void","1","user:jundon","0","2","2","3","367","324","100","-17","0","29","0","4","2","0","seeing","low_force","40","8","39","184","96","0","0","0","0","0","0","0","0","0","367","0"
"145","73","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:7d6be969","1","2","2","3","1446","1370","20","100","0","23","1","8","0","0","seeing","low_force","362","0","636","203","245","0","0","0","0","0","0","0","0","0","1446","0"
"146","73","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","iphash:c7c8a416","0","2","2","3","1408","1403","100","-13","0","36","1","9","3","0","seeing","low_force","387","199","419","201","202","0","0","0","0","0","0","0","0","0","1408","0"
"147","74","user:jundon","jundon","1","user:void","1","2","2","3","909","831","12","63","0","55","0","2","1","0","seeing","low_force","212","0","226","360","111","0","0","0","0","0","0","0","0","0","909","0"
"148","74","user:void","void","1","user:jundon","0","2","2","3","882","866","100","-12","0","19","1","9","1","0","seeing","low_force","182","35","160","273","232","0","0","0","0","0","0","0","0","0","882","0"
"149","75","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:7d6be969","1","2","2","3","1033","987","54","35","0","24","1","5","4","0","seeing","low_force","61","0","725","147","100","0","0","0","0","0","0","0","0","0","1033","0"
"150","75","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","iphash:c7c8a416","0","2","2","3","1358","1294","100","-16","0","40","4","3","3","0","seeing","low_force","484","41","376","298","159","0","0","0","0","0","0","0","0","0","1358","0"
"151","76","user:jundon","jundon","1","user:void","1","2","2","3","522","449","21","29","0","15","0","5","1","0","seeing","low_force","114","15","175","107","111","0","0","0","0","0","0","0","0","0","522","0"
"152","76","user:void","void","1","user:jundon","0","2","2","3","479","394","100","-8","0","13","1","7","2","0","unknown","low_force","0","0","225","174","80","0","0","0","0","0","0","0","0","0","479","0"
"153","77","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:7d6be969","1","2","2","3","1537","1463","20","78","0","38","1","7","2","0","seeing","low_force","276","85","618","289","269","0","0","0","0","0","0","0","0","0","1537","0"
"154","77","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","iphash:c7c8a416","0","2","2","3","1666","1666","100","-16","0","47","3","5","2","0","seeing","low_force","251","5","769","349","292","0","0","0","0","0","0","0","0","0","1666","0"
"155","78","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:7d6be969","1","2","2","3","804","704","0","56","39","22","0","2","1","0","seeing","low_force","110","27","357","257","53","0","0","0","0","0","0","0","0","0","804","0"
"156","78","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","iphash:c7c8a416","0","2","2","3","939","909","100","-25","0","23","2","8","0","0","seeing","low_force","287","30","210","299","113","0","0","0","0","0","0","0","0","0","939","0"
"157","79","iphash:c7c8a416","^0FF^4'^0Prinky","2","user:void","1","2","2","3","269","214","39","100","0","1","0","6","1","0","seeing","low_force","40","0","135","5","89","0","0","0","0","0","0","0","0","0","269","0"
"158","79","user:void","void","1","iphash:c7c8a416","0","2","2","3","376","376","100","-15","96","18","1","1","0","0","seeing","low_force","79","37","142","118","0","0","0","0","0","0","0","0","0","0","376","0"
"159","80","iphash:c7c8a416","^0FF^4'^0Prinky","2","user:void","1","2","2","3","304","219","15","76","69","10","0","4","2","0","seeing","low_force","138","20","51","46","49","0","0","0","0","0","0","0","0","0","304","0"
"160","80","user:void","void","1","iphash:c7c8a416","0","2","2","3","345","345","100","-13","0","4","1","5","2","0","seeing","low_force","19","0","247","36","43","0","0","0","0","0","0","0","0","0","345","0"
"161","81","iphash:c7c8a416","^0FF^4'^0Prinky","2","user:void","1","2","2","3","400","391","91","100","10","3","0","4","1","0","unknown","low_force","69","70","198","15","48","0","0","0","0","0","0","0","0","0","400","0"
"162","81","user:void","void","1","iphash:c7c8a416","0","2","2","3","735","735","100","-15","0","21","1","2","2","0","seeing","low_force","155","0","357","223","0","0","0","0","0","0","0","0","0","0","735","0"
"163","82","iphash:c7c8a416","^0FF^4'^0Prinky","2","user:void","1","2","2","3","266","166","0","100","40","15","0","2","0","0","seeing","low_force","0","0","193","73","0","0","0","0","0","0","0","0","0","0","266","0"
"164","82","user:void","void","1","iphash:c7c8a416","0","2","2","3","129","109","100","-4","0","0","1","5","0","0","unknown","saber_throw","0","0","85","20","24","0","0","0","0","0","0","0","0","0","129","0"
"165","83","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:7d6be969","1","2","2","3","1842","1742","0","94","0","73","2","7","4","0","seeing","low_force","359","71","718","469","225","0","0","0","0","0","0","0","0","0","1842","0"
"166","83","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","iphash:c7c8a416","0","2","2","3","1801","1757","100","-11","0","46","5","9","5","0","seeing","low_force","327","32","703","367","372","0","0","0","0","0","0","0","0","0","1801","0"
"167","84","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:7d6be969","1","2","2","3","401","328","27","60","68","10","0","2","0","0","seeing","low_force","84","16","156","54","91","0","0","0","0","0","0","0","0","0","401","0"
"168","84","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","iphash:c7c8a416","0","2","2","3","359","359","100","-1","0","8","1","6","0","0","seeing","low_force","0","0","206","85","68","0","0","0","0","0","0","0","0","0","359","0"
"169","85","bot:/botfiles/shadowtrooper.jkb","Reborn","0","user:void","1","2","2","3","1013","967","54","20","0","59","0","6","2","0","unknown","low_force","4","0","398","552","59","59","549","82","323","0","0","0","0","0","0","0"
"170","85","user:void","void","1","bot:/botfiles/shadowtrooper.jkb","0","2","2","3","876","876","100","0","67","34","1","1","3","0","seeing","low_force","210","114","45","289","218","0","0","0","0","0","0","0","0","0","876","0"
"171","86","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:7d6be969","1","2","2","3","2197","2124","27","50","0","82","2","14","3","0","seeing","low_force","399","0","672","696","430","0","0","0","0","0","0","0","0","0","2197","0"
"172","86","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","iphash:c7c8a416","0","2","2","3","2553","2553","100","-3","0","75","1","14","3","0","seeing","low_force","662","0","562","738","591","0","0","0","0","0","0","0","0","0","2553","0"
"173","87","user:void","void","1","bot:/botfiles/shadowtrooper.jkb","1","2","2","3","1034","934","0","52","39","73","0","3","2","0","unknown","low_force","78","0","209","605","142","0","0","0","0","0","0","0","0","0","1034","0"
"174","87","bot:/botfiles/shadowtrooper.jkb","Reborn","0","user:void","0","2","2","3","1199","1199","100","0","0","67","0","9","4","0","speed","low_force","98","0","244","566","291","76","645","45","409","0","0","0","0","24","0","0"
"175","88","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:7d6be969","1","2","2","3","914","814","0","100","0","31","0","8","4","0","seeing","low_force","383","36","191","213","91","0","0","0","0","0","0","0","0","0","914","0"
"176","88","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","iphash:c7c8a416","0","2","2","3","1075","1030","100","-10","0","28","1","5","3","0","seeing","low_force","84","0","546","282","163","0","0","0","0","0","0","0","0","0","1075","0"
"177","89","user:jundon","jundon","1","user:void","1","2","2","3","856","772","16","92","37","52","0","6","1","0","seeing","low_force","148","20","136","308","244","0","0","0","0","0","0","0","0","0","856","0"
"178","89","user:void","void","1","user:jundon","0","2","2","3","876","824","100","-10","0","24","2","4","3","0","seeing","low_force","20","0","308","419","129","0","0","0","0","0","0","0","0","0","876","0"
"179","90","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:7d6be969","1","2","2","3","477","425","42","80","37","8","0","4","1","0","unknown","low_force","107","0","238","33","99","0","0","0","0","0","0","0","0","0","477","0"
"180","90","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","iphash:c7c8a416","0","2","2","3","435","424","100","-14","37","14","2","4","1","0","seeing","low_force","147","0","178","101","9","0","0","0","0","0","0","0","0","0","435","0"
"181","91","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:7d6be969","1","2","2","3","471","425","54","94","8","14","1","2","1","0","unknown","low_force","151","0","134","126","60","0","0","0","0","0","0","0","0","0","471","0"
"182","91","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","iphash:c7c8a416","0","2","2","3","462","428","100","-17","0","11","1","6","2","0","seeing","low_force","81","0","153","147","81","0","0","0","0","0","0","0","0","0","462","0"
"183","92","user:jundon","jundon","1","user:void","1","2","2","3","1164","1085","15","99","0","33","0","9","4","0","seeing","low_force","119","132","81","268","564","0","0","0","0","0","0","0","0","0","1164","0"
"184","92","user:void","void","1","user:jundon","0","2","2","3","978","933","100","0","0","76","1","5","2","0","unknown","low_force","24","0","308","581","65","0","0","0","0","0","0","0","0","0","978","0"
"185","93","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","iphash:c7c8a416","1","2","2","3","730","681","45","100","0","14","2","4","1","0","seeing","low_force","350","0","208","129","43","0","0","0","0","0","0","0","0","0","730","0"
"186","93","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:7d6be969","0","2","2","3","537","537","100","-2","0","11","1","6","2","0","unknown","low_force","83","0","354","50","50","0","0","0","0","0","0","0","0","0","537","0"
"187","94","user:jundon","jundon","1","iphash:c7c8a416","1","2","2","3","547","458","11","88","5","19","0","7","2","0","seeing","low_force","55","0","266","144","82","0","0","0","0","0","0","0","0","0","547","0"
"188","94","iphash:c7c8a416","^0FF^4'^0Prinky","2","user:jundon","0","2","2","3","447","447","100","-8","0","12","1","6","1","0","seeing","low_force","104","0","221","92","30","0","0","0","0","0","0","0","0","0","447","0"
"189","95","user:void","void","1","iphash:7d6be969","1","2","2","3","930","866","36","87","0","58","0","2","1","0","unknown","low_force","57","0","271","505","97","0","0","0","0","0","0","0","0","0","930","0"
"190","95","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","user:void","0","2","2","3","843","826","100","0","0","11","0","9","3","0","seeing","low_force","132","0","80","114","517","0","0","0","0","0","0","0","0","0","843","0"
"191","96","user:void","void","1","iphash:7d6be969","1","2","2","3","248","171","23","70","0","11","0","1","0","0","unknown","low_force","0","0","153","95","0","0","0","0","0","0","0","0","0","0","248","0"
"192","96","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","user:void","0","2","2","3","234","179","100","-18","0","1","0","7","1","0","seeing","low_force","59","0","40","20","115","0","0","0","0","0","0","0","0","0","234","0"
"193","97","user:jundon","jundon","1","iphash:c7c8a416","1","2","2","3","1325","1225","0","96","0","56","2","7","1","0","seeing","low_force","364","0","421","511","29","0","0","0","0","0","0","0","0","0","1325","0"
"194","97","iphash:c7c8a416","^0FF^4'^0Prinky","2","user:jundon","0","2","2","3","1190","1190","100","-7","0","9","1","11","1","0","unknown","low_force","263","0","383","279","265","0","0","0","0","0","0","0","0","0","1190","0"
"195","98","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","user:void","1","2","2","3","352","269","17","74","0","8","0","5","2","0","seeing","low_force","77","0","144","67","64","0","0","0","0","0","0","0","0","0","352","0"
"196","98","user:void","void","1","iphash:7d6be969","0","2","2","3","289","289","100","-2","9","8","1","4","1","0","unknown","low_force","101","0","158","30","0","0","0","0","0","0","0","0","0","0","289","0"
"197","99","user:jundon","jundon","1","iphash:c7c8a416","1","2","2","3","347","247","0","100","100","6","0","0","0","0","seeing","low_force","37","0","203","87","20","0","0","0","0","0","0","0","0","0","347","0"
"198","99","iphash:c7c8a416","^0FF^4'^0Prinky","2","user:jundon","0","2","2","3","141","141","100","-22","0","0","0","4","0","0","seeing","low_force","10","0","40","91","0","0","0","0","0","0","0","0","0","0","141","0"
"199","100","user:void","void","1","iphash:7d6be969","1","2","2","3","618","518","0","58","27","39","1","2","0","0","seeing","low_force","104","0","180","334","0","0","0","0","0","0","0","0","0","0","618","0"
"200","100","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","user:void","0","2","2","3","702","657","100","-24","0","14","0","6","3","0","seeing","low_force","148","0","93","215","246","0","0","0","0","0","0","0","0","0","702","0"
"201","101","user:void","void","1","iphash:7d6be969","1","2","2","3","385","365","74","28","0","6","1","4","2","0","unknown","low_force","106","0","174","46","59","0","0","0","0","0","0","0","0","0","385","0"
"202","101","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","user:void","0","2","2","3","392","392","100","-6","0","15","0","3","0","0","seeing","low_force","190","0","101","40","61","0","0","0","0","0","0","0","0","0","392","0"
"203","102","user:socrates","socrates","1","iphash:d4cfd1d8","1","2","1","2","277","210","27","100","99","8","0","0","0","0","seeing","low_force","106","10","20","71","70","0","0","0","0","0","0","0","0","0","277","0"
"204","102","iphash:d4cfd1d8","^3Wookiee","2","user:socrates","0","1","2","2","244","144","100","0","98","13","0","2","1","0","seeing","low_force","84","0","24","128","8","0","0","0","0","0","0","0","0","0","244","0"
"205","103","user:jundon","jundon","1","iphash:c7c8a416","1","2","2","3","941","846","5","68","8","58","0","5","1","0","seeing","low_force","153","0","288","472","28","0","0","0","0","0","0","0","0","0","941","0"
"206","103","iphash:c7c8a416","^0FF^4'^0Prinky","2","user:jundon","0","2","2","3","951","904","100","-10","0","14","1","12","3","0","seeing","low_force","397","5","54","150","345","0","0","0","0","0","0","0","0","0","951","0"
"207","104","user:socrates","socrates","1","iphash:d4cfd1d8","1","2","1","2","303","223","14","100","39","8","0","4","0","0","unknown","low_force","176","0","39","53","35","0","0","0","0","0","0","0","0","0","303","0"
"208","104","iphash:d4cfd1d8","^3Wookiee","2","user:socrates","0","1","2","2","317","221","100","0","39","6","0","4","2","0","seeing","low_force","33","0","135","106","43","0","0","0","0","0","0","0","0","0","317","0"
"209","105","user:socrates","socrates","1","iphash:d4cfd1d8","1","2","1","2","628","533","0","100","59","9","0","1","0","0","seeing","low_force","218","55","120","80","155","0","0","0","0","0","0","0","0","0","628","0"
"210","105","iphash:d4cfd1d8","^3Wookiee","2","user:socrates","0","1","2","2","419","320","100","-15","9","21","0","5","1","0","seeing","low_force","15","0","282","121","1","0","0","0","0","0","0","0","0","0","419","0"
"211","106","user:void","void","1","iphash:7d6be969","1","2","2","3","1095","995","0","83","0","46","1","5","1","0","seeing","low_force","334","0","217","346","198","0","0","0","0","0","0","0","0","0","1095","0"
"212","106","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","user:void","0","2","2","3","1062","1036","100","-14","0","38","3","6","3","0","seeing","low_force","229","26","248","328","231","0","0","0","0","0","0","0","0","0","1062","0"
"213","107","user:jundon","jundon","1","iphash:c7c8a416","1","2","2","3","746","659","13","100","0","33","1","9","2","0","seeing","low_force","134","20","166","272","154","0","0","0","0","0","0","0","0","0","746","0"
"214","107","iphash:c7c8a416","^0FF^4'^0Prinky","2","user:jundon","0","2","2","3","659","634","100","-7","0","24","0","7","2","0","unknown","low_force","243","0","82","146","188","0","0","0","0","0","0","0","0","0","659","0"
"215","108","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","user:void","1","2","2","3","549","471","22","68","0","17","0","3","0","0","seeing","low_force","58","0","192","148","151","0","0","0","0","0","0","0","0","0","549","0"
"216","108","user:void","void","1","iphash:7d6be969","0","2","2","3","372","317","100","-20","0","22","1","4","0","0","seeing","low_force","45","0","74","188","65","0","0","0","0","0","0","0","0","0","372","0"
"217","109","user:socrates","socrates","1","iphash:c7c8a416","1","2","2","3","557","469","6","100","40","20","2","2","0","0","seeing","low_force","58","0","246","228","25","0","0","0","0","0","0","0","0","0","557","0"
"218","109","iphash:c7c8a416","^0FF^4'^0Prinky","2","user:socrates","0","2","2","3","443","433","100","-14","68","3","2","3","1","0","seeing","low_force","94","25","145","100","79","0","0","0","0","0","0","0","0","0","443","0"
"219","110","iphash:c7c8a416","^0FF^4'^0Prinky","2","user:socrates","1","2","2","3","776","700","24","62","0","6","1","7","2","0","seeing","low_force","30","0","95","119","532","0","0","0","0","0","0","0","0","0","776","0"
"220","110","user:socrates","socrates","1","iphash:c7c8a416","0","2","2","3","704","643","100","-12","0","50","1","7","3","0","seeing","low_force","64","16","144","392","88","0","0","0","0","0","0","0","0","0","704","0"
"221","111","user:void","void","1","iphash:7d6be969","1","2","2","3","1037","946","3","44","39","50","1","2","0","0","seeing","low_force","128","32","283","530","64","0","0","0","0","0","0","0","0","0","1037","0"
"222","111","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","user:void","0","2","2","3","1041","997","100","-5","0","29","0","13","3","0","seeing","low_force","99","0","243","412","287","0","0","0","0","0","0","0","0","0","1041","0"
"223","112","user:void","void","1","iphash:7d6be969","1","2","2","3","247","173","26","74","99","3","1","0","1","0","seeing","low_force","19","0","95","100","33","0","0","0","0","0","0","0","0","0","247","0"
"224","112","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","user:void","0","2","2","3","270","270","100","-8","98","8","4","0","0","0","seeing","low_force","49","19","79","48","75","0","0","0","0","0","0","0","0","0","270","0"
"225","113","iphash:c7c8a416","^0FF^4'^0Prinky","2","user:socrates","1","2","2","3","787","695","8","100","9","14","2","4","2","0","seeing","low_force","171","85","93","130","308","0","0","0","0","0","0","0","0","0","787","0"
"226","113","user:socrates","socrates","1","iphash:c7c8a416","0","2","2","3","757","734","100","-11","0","55","2","5","4","0","seeing","low_force","103","0","242","403","9","0","0","0","0","0","0","0","0","0","757","0"
"227","114","user:socrates","socrates","1","iphash:c7c8a416","1","2","2","3","532","437","0","26","91","10","5","1","0","0","seeing","low_force","87","0","302","143","0","0","0","0","0","0","0","0","0","0","532","0"
"228","114","iphash:c7c8a416","^0FF^4'^0Prinky","2","user:socrates","0","2","2","3","364","268","100","-12","10","9","1","4","2","0","unknown","low_force","0","0","270","58","36","0","0","0","0","0","0","0","0","0","364","0"
"229","115","user:void","void","1","iphash:7d6be969","1","2","2","3","874","801","27","98","7","54","2","3","1","0","unknown","low_force","121","0","193","375","185","0","0","0","0","0","0","0","0","0","874","0"
"230","115","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","user:void","0","2","2","3","815","815","100","-8","0","48","0","4","2","0","seeing","low_force","109","31","191","256","228","0","0","0","0","0","0","0","0","0","815","0"
"231","116","user:void","void","1","iphash:7d6be969","1","2","2","3","418","331","13","45","39","5","0","3","2","0","unknown","low_force","204","0","95","80","39","0","0","0","0","0","0","0","0","0","418","0"
"232","116","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","user:void","0","2","2","3","423","411","100","0","0","9","2","5","2","0","seeing","low_force","183","0","143","73","24","0","0","0","0","0","0","0","0","0","423","0"
"233","117","iphash:c7c8a416","^0FF^4'^0Prinky","2","user:socrates","1","2","2","3","1133","1033","0","78","25","47","2","6","3","0","unknown","low_force","209","32","265","349","278","0","0","0","0","0","0","0","0","0","1133","0"
"234","117","user:socrates","socrates","1","iphash:c7c8a416","0","2","2","3","1309","1268","100","-9","0","62","0","8","5","0","seeing","low_force","221","14","372","527","175","0","0","0","0","0","0","0","0","0","1309","0"
"235","118","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","user:void","1","2","2","3","1002","914","12","74","0","24","0","6","3","0","seeing","low_force","141","48","118","245","450","0","0","0","0","0","0","0","0","0","1002","0"
"236","118","user:void","void","1","iphash:7d6be969","0","2","2","3","820","803","100","-13","0","50","0","7","5","0","unknown","low_force","41","0","230","441","108","0","0","0","0","0","0","0","0","0","820","0"
"237","119","iphash:c7c8a416","^0FF^4'^0Prinky","2","user:socrates","1","2","2","3","286","282","96","74","100","3","2","0","0","0","seeing","low_force","159","47","46","34","0","0","0","0","0","0","0","0","0","0","286","0"
"238","119","user:socrates","socrates","1","iphash:c7c8a416","0","2","2","3","271","271","100","-39","0","2","0","4","1","0","seeing","low_force","0","0","242","24","5","0","0","0","0","0","0","0","0","0","271","0"
"239","120","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","user:void","1","2","2","3","192","107","15","80","9","5","0","4","0","0","seeing","low_force","20","0","130","42","0","0","0","0","0","0","0","0","0","0","192","0"
"240","120","user:void","void","1","iphash:7d6be969","0","2","2","3","125","116","100","-14","0","0","0","7","1","0","unknown","saber_throw","0","0","86","19","20","0","0","0","0","0","0","0","0","0","125","0"
"241","121","iphash:c7c8a416","^0FF^4'^0Prinky","2","user:socrates","1","2","2","3","697","612","15","50","69","34","2","3","0","0","seeing","low_force","220","20","60","297","100","0","0","0","0","0","0","0","0","0","697","0"
"242","121","user:socrates","socrates","1","iphash:c7c8a416","0","2","2","3","668","668","100","-19","0","27","0","13","3","0","seeing","low_force","0","0","277","267","124","0","0","0","0","0","0","0","0","0","668","0"
"243","122","user:void","void","1","iphash:7d6be969","1","2","2","3","844","785","35","78","0","37","1","4","3","0","seeing","low_force","249","40","215","249","91","0","0","0","0","0","0","0","0","0","844","0"
"244","122","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","user:void","0","2","2","3","817","817","100","-1","0","20","0","7","1","0","seeing","low_force","181","0","358","91","187","0","0","0","0","0","0","0","0","0","817","0"
"245","123","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","user:void","1","2","2","3","608","545","37","100","10","7","2","5","1","0","seeing","low_force","73","6","202","79","248","0","0","0","0","0","0","0","0","0","608","0"
"246","123","user:void","void","1","iphash:7d6be969","0","2","2","3","527","521","100","-7","0","33","1","4","0","0","seeing","low_force","166","19","150","162","30","0","0","0","0","0","0","0","0","0","527","0"
"247","124","user:void","void","1","iphash:7d6be969","1","2","2","3","734","645","11","46","63","32","1","2","0","0","seeing","low_force","64","5","336","252","77","0","0","0","0","0","0","0","0","0","734","0"
"248","124","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","user:void","0","2","2","3","717","707","100","-21","0","19","0","10","1","0","seeing","low_force","24","0","233","270","190","0","0","0","0","0","0","0","0","0","717","0"
"249","125","iphash:c7c8a416","^0FF^4'^0Prinky","2","user:socrates","1","2","2","3","1438","1422","78","32","0","60","2","6","5","0","seeing","low_force","210","32","470","337","389","0","0","0","0","0","0","0","0","0","1438","0"
